V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,final_outcome_flag,post_decision_status,risk_review_code,confirmed_result_code,case_resolution_type,followup_action_group,outcome_verification_score,workflow_bucket_id,service_path_code,review_priority_index,Class
48,services,married,unknown,no,1705,yes,no,unknown,5,may,107,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.10119474850198634,route_c,type_1,1.0,1
39,technician,single,tertiary,no,47,yes,no,unknown,5,may,181,1,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.2638467562743842,route_c,type_1,0.0811221266974349,1
47,services,single,secondary,no,176,yes,no,unknown,5,may,303,2,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.2584054289101075,route_c,type_4,0.0,1
40,blue-collar,married,secondary,no,1225,yes,no,unknown,5,may,558,5,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.1993945827476204,route_f,type_4,0.0,1
45,technician,married,secondary,no,86,yes,no,unknown,5,may,270,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.047083795688154476,route_f,type_1,0.8774702400163427,1
26,admin.,single,secondary,no,82,yes,no,unknown,5,may,228,1,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.060520543903216276,route_c,type_1,0.00817548299611793,1
52,management,married,tertiary,no,271,yes,no,unknown,5,may,99,1,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_4,0.0,1
54,technician,married,secondary,no,1378,yes,no,unknown,5,may,240,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.7186537842094239,1
54,admin.,married,tertiary,no,184,no,no,unknown,5,may,673,2,-1,0,unknown,1,closed,route_f,type_4,group_x,B07,0.9504282027669243,route_c,type_4,1.0,2
50,blue-collar,married,primary,no,0,no,no,unknown,5,may,233,3,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.06340809896434131,route_c,type_1,0.0,1
35,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,1056,1,-1,0,unknown,0,pending,route_c,type_4,group_n,B07,0.020434333131449055,route_c,type_1,0.0,1
44,services,married,secondary,no,1357,yes,yes,unknown,5,may,250,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,1
53,entrepreneur,married,unknown,no,19,yes,no,unknown,5,may,252,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,1
35,retired,single,primary,no,434,no,no,unknown,5,may,138,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,1
60,admin.,divorced,secondary,no,92,yes,no,unknown,5,may,130,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,1
53,admin.,divorced,secondary,no,1151,yes,no,unknown,5,may,412,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.18915126815884703,route_f,type_1,0.9064224662534079,1
48,unemployed,married,secondary,no,41,yes,no,unknown,5,may,179,2,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,0.17319306570971923,1
34,technician,married,secondary,no,51,yes,no,unknown,5,may,19,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.03347473498527102,1
54,services,married,secondary,no,214,yes,no,unknown,5,may,458,2,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_1,0.0,1
51,management,married,secondary,no,1161,yes,no,unknown,5,may,717,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.9246904675646229,1
31,services,married,tertiary,no,37,yes,no,unknown,5,may,313,1,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.0,route_f,type_4,0.016922265595784653,1
35,technician,divorced,secondary,no,787,yes,no,unknown,5,may,683,2,-1,0,unknown,0,pending,route_c,type_1,group_x,B07,0.0,route_c,type_4,0.0,1
35,services,married,secondary,no,59,yes,no,unknown,5,may,1077,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.11385038663692362,route_f,type_1,0.015914882616903953,1
38,technician,married,secondary,no,253,yes,no,unknown,5,may,416,1,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,0.20580093017430998,1
36,admin.,married,tertiary,no,211,yes,no,unknown,5,may,146,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,0.04048688362452925,1
58,retired,married,primary,no,235,yes,no,unknown,5,may,167,1,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.0,route_f,type_4,0.9595007497150373,1
40,services,divorced,unknown,no,4384,yes,no,unknown,5,may,315,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,1.0,route_f,type_1,0.0,1
54,management,married,secondary,no,4080,no,no,unknown,5,may,140,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.031137139791698472,route_f,type_1,1.0,1
34,blue-collar,single,secondary,no,53,yes,yes,unknown,5,may,346,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.039097178733126826,1
31,management,single,tertiary,no,0,yes,no,unknown,5,may,562,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.31507153086914996,route_f,type_4,1.0,1
51,retired,married,secondary,no,2127,yes,no,unknown,5,may,172,1,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_1,0.18774433639368393,1
33,management,married,tertiary,no,377,yes,no,unknown,5,may,217,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,1
55,management,married,tertiary,no,73,yes,no,unknown,5,may,142,2,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.12581858900810713,route_c,type_1,0.9200588352191543,1
42,admin.,married,secondary,no,445,yes,no,unknown,5,may,67,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.132265466642701,route_c,type_1,0.32594324063524255,1
34,blue-collar,married,secondary,no,243,yes,no,unknown,5,may,291,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.7911394700996447,route_c,type_1,0.41947687720539695,1
33,blue-collar,single,secondary,no,307,yes,no,unknown,5,may,309,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.19373940600102293,route_c,type_4,0.0,1
38,services,married,secondary,no,155,yes,no,unknown,5,may,248,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.06268226609908484,route_f,type_1,0.0,1
50,technician,divorced,tertiary,no,173,no,yes,unknown,5,may,98,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.23164627561078496,1
43,management,married,tertiary,no,400,yes,no,unknown,5,may,256,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,1.0,route_f,type_4,0.0,1
61,blue-collar,divorced,primary,no,1428,yes,no,unknown,5,may,82,2,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_4,0.0,1
47,admin.,married,secondary,no,219,yes,no,unknown,5,may,577,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.13840761596425638,route_c,type_1,0.0,1
48,self-employed,married,tertiary,no,7,yes,no,unknown,5,may,286,1,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.1911112053878203,route_c,type_4,0.046494565624044,1
44,blue-collar,married,secondary,no,575,yes,no,unknown,5,may,477,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0170003578543516,route_c,type_1,1.0,1
35,student,single,unknown,no,298,yes,no,unknown,5,may,611,2,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.0,route_f,type_4,0.0,1
35,services,married,secondary,no,0,yes,no,unknown,5,may,471,1,-1,0,unknown,1,pending,route_c,type_4,group_n,A12,0.1659117344546099,route_c,type_4,0.08193424191132354,1
50,services,married,secondary,no,5699,yes,no,unknown,5,may,381,2,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.011972890396674738,route_c,type_4,0.1963001016295864,1
41,management,married,tertiary,no,176,yes,yes,unknown,5,may,42,1,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_4,0.0,1
41,management,married,tertiary,no,517,yes,no,unknown,5,may,251,1,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_1,0.12106463452611607,1
39,services,single,unknown,no,257,yes,no,unknown,5,may,408,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.14441309470511327,route_c,type_1,0.0,1
42,retired,married,secondary,no,56,yes,no,unknown,5,may,215,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.17484298263586384,route_c,type_1,0.3760800531440423,1
38,blue-collar,married,secondary,no,-390,yes,no,unknown,5,may,287,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,1.0,route_f,type_1,0.013399549957559726,1
53,retired,married,secondary,no,330,yes,no,unknown,5,may,216,2,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.9243220893497552,route_c,type_1,0.06826179168368542,1
59,housemaid,divorced,primary,no,195,no,no,unknown,5,may,366,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.8406859316134923,route_c,type_1,1.0,1
36,services,married,secondary,no,301,yes,no,unknown,5,may,210,1,-1,0,unknown,0,closed,route_c,type_1,group_n,B07,0.0,route_c,type_4,0.7410322841237506,1
54,blue-collar,married,primary,no,-41,yes,no,unknown,5,may,288,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.34693901425081586,1
40,technician,married,tertiary,no,483,yes,no,unknown,5,may,168,1,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.22909633646030542,route_f,type_1,0.18734467477017694,1
47,unknown,married,unknown,no,28,no,no,unknown,5,may,338,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.13472955577524487,route_c,type_1,0.0,1
53,unemployed,married,unknown,no,13,no,no,unknown,5,may,410,3,-1,0,unknown,0,closed,route_c,type_1,group_n,A12,0.048331961714834115,route_c,type_4,0.08417825302203005,1
46,housemaid,married,primary,no,965,no,no,unknown,5,may,177,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,1.0,route_c,type_1,0.0,1
39,management,married,tertiary,no,378,yes,yes,unknown,5,may,127,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.9178201897886928,route_c,type_1,0.05619012247837181,1
40,unemployed,married,secondary,no,219,yes,no,unknown,5,may,357,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,1
28,blue-collar,married,primary,no,324,yes,no,unknown,5,may,175,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,1
35,entrepreneur,divorced,secondary,no,-69,yes,no,unknown,5,may,300,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.7917684117436964,1
55,retired,married,secondary,no,0,no,yes,unknown,5,may,136,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,0.0,1
43,technician,divorced,unknown,no,205,yes,no,unknown,5,may,1419,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.004599690918875913,route_c,type_1,0.8674834036941573,1
48,blue-collar,married,primary,no,278,yes,no,unknown,5,may,125,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.8047081655010333,1
58,management,married,unknown,no,1065,yes,no,unknown,5,may,213,3,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.0,route_f,type_4,0.9126810045913257,1
33,management,single,tertiary,no,34,yes,no,unknown,5,may,27,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,1
36,blue-collar,married,unknown,no,1033,no,no,unknown,5,may,238,2,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.0009416513413844546,route_f,type_1,0.12813265775965613,1
53,services,divorced,secondary,no,1467,yes,no,unknown,5,may,124,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.1605622330242153,route_f,type_4,0.8473601254182337,1
47,blue-collar,married,primary,no,-12,yes,no,unknown,5,may,18,1,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_4,0.0,1
31,services,married,secondary,no,388,yes,no,unknown,5,may,730,2,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_4,0.6929891211201675,1
57,entrepreneur,married,secondary,no,294,yes,no,unknown,5,may,746,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,1
53,blue-collar,married,unknown,no,1827,no,no,unknown,5,may,121,1,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_1,0.0,1
55,blue-collar,married,primary,no,627,yes,no,unknown,5,may,247,1,-1,0,unknown,0,pending,route_c,type_4,group_n,B07,0.03294853566475658,route_c,type_1,0.3588184701374691,1
45,blue-collar,married,primary,no,25,yes,no,unknown,5,may,40,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,1
53,admin.,divorced,secondary,no,315,yes,no,unknown,5,may,181,2,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.06110143463809305,route_f,type_4,0.0,1
37,blue-collar,married,primary,no,0,yes,no,unknown,5,may,79,1,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.10891914588061871,route_f,type_1,0.0,1
44,admin.,divorced,secondary,no,66,yes,no,unknown,5,may,206,1,-1,0,unknown,1,pending,route_c,type_1,group_n,B07,0.0,route_c,type_4,0.11629992891751649,1
49,blue-collar,divorced,primary,no,-9,yes,yes,unknown,5,may,389,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.9003801458691579,route_c,type_1,1.0,1
46,technician,married,secondary,no,349,yes,yes,unknown,5,may,127,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,1.0,1
43,entrepreneur,married,unknown,no,100,yes,no,unknown,5,may,702,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.2802505072140516,route_c,type_1,0.0,1
38,admin.,married,secondary,no,0,no,no,unknown,5,may,151,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.05767685335666556,route_f,type_1,0.18764201547017464,1
43,technician,married,secondary,no,434,yes,no,unknown,5,may,117,1,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.03435104052168412,route_c,type_1,1.0,1
49,management,married,tertiary,no,3237,yes,no,unknown,5,may,232,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,1.0,route_f,type_1,0.028631504081209524,1
42,management,married,unknown,no,275,no,no,unknown,5,may,408,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.18518104491984191,route_c,type_1,0.0,1
22,blue-collar,single,secondary,no,0,yes,no,unknown,5,may,179,2,-1,0,unknown,0,pending,route_c,type_4,group_n,B07,0.015878464702844732,route_f,type_1,0.0,1
40,management,married,tertiary,no,207,yes,no,unknown,5,may,39,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.12591066145386232,route_f,type_1,0.18611610107201879,1
39,blue-collar,married,secondary,no,483,yes,no,unknown,5,may,282,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.22224028616941738,1
51,services,married,secondary,no,2248,yes,no,unknown,5,may,714,2,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,0.0,1
49,admin.,married,secondary,no,428,yes,no,unknown,5,may,50,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.09509339282278975,1
53,blue-collar,married,secondary,no,0,yes,yes,unknown,5,may,181,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.24112869988099345,1
34,services,single,secondary,no,0,yes,no,unknown,5,may,142,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,1
33,technician,divorced,secondary,no,140,yes,no,unknown,5,may,227,1,-1,0,unknown,0,pending,route_c,type_4,group_x,A12,0.005707751462665376,route_c,type_1,0.0,1
50,management,single,tertiary,no,297,yes,no,unknown,5,may,119,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.11190162871772676,route_f,type_1,1.0,1
39,blue-collar,married,primary,no,279,yes,no,unknown,5,may,361,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.2588008795340868,route_c,type_4,1.0,1
59,entrepreneur,divorced,secondary,no,901,yes,no,unknown,5,may,73,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,0.8643290826576975,1
30,technician,single,secondary,no,2573,yes,no,unknown,5,may,67,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.10799685444231648,1
36,services,married,secondary,no,143,yes,yes,unknown,5,may,350,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.1599825786268219,route_c,type_4,0.2447072549501502,1
40,blue-collar,married,secondary,no,475,yes,no,unknown,5,may,332,2,-1,0,unknown,0,pending,route_f,type_1,group_x,A12,0.0,route_c,type_1,0.0,1
53,blue-collar,married,secondary,no,70,yes,no,unknown,5,may,611,2,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_f,type_4,0.9687367332414605,1
34,management,single,tertiary,no,318,yes,no,unknown,5,may,113,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.08205583281667815,route_c,type_1,1.0,1
37,technician,married,secondary,no,275,yes,no,unknown,5,may,132,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.18615944671588489,route_c,type_1,1.0,1
42,management,divorced,tertiary,no,742,yes,no,unknown,5,may,58,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,1.0,1
41,entrepreneur,married,primary,no,236,yes,no,unknown,5,may,151,1,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.14613675031788456,route_c,type_1,0.0,1
30,student,single,tertiary,no,25,yes,no,unknown,5,may,89,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,1
37,management,single,tertiary,no,600,yes,no,unknown,5,may,152,1,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.8746434619294173,route_c,type_1,0.07080693062634862,1
39,admin.,divorced,secondary,no,-349,yes,no,unknown,5,may,611,2,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.01596634752784401,route_c,type_1,1.0,1
41,blue-collar,married,primary,no,183,yes,yes,unknown,5,may,110,2,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_1,0.0,1
40,blue-collar,married,primary,no,0,yes,no,unknown,5,may,463,1,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,1.0,route_c,type_1,1.0,1
42,management,single,tertiary,no,0,yes,yes,unknown,5,may,562,2,-1,0,unknown,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,0.852393801126637,2
40,blue-collar,divorced,primary,no,0,yes,no,unknown,5,may,962,1,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,0.0,1
57,technician,married,secondary,no,1078,yes,no,unknown,5,may,10,4,-1,0,unknown,0,pending,route_c,type_1,group_x,B07,0.8814219317052361,route_c,type_1,0.0,1
56,entrepreneur,divorced,secondary,no,155,no,no,unknown,5,may,118,3,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,1.0,route_c,type_1,0.1770436134903038,1
37,admin.,married,secondary,no,190,yes,no,unknown,5,may,92,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.06282631199791476,1
59,retired,married,secondary,no,319,yes,no,unknown,5,may,143,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,1
39,services,divorced,secondary,no,-185,yes,no,unknown,5,may,189,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,1
49,services,married,secondary,no,47,no,no,unknown,5,may,234,2,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.1359293083772159,route_c,type_1,0.0,1
38,services,single,secondary,no,570,yes,no,unknown,5,may,75,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.14765091718051027,route_c,type_1,1.0,1
36,self-employed,married,tertiary,no,19,no,no,unknown,5,may,189,2,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,0.7270414759364812,route_c,type_1,0.07169073488559856,1
50,blue-collar,married,primary,no,61,yes,no,unknown,5,may,621,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.03653909891322703,route_c,type_1,1.0,1
41,admin.,married,secondary,no,-62,yes,yes,unknown,5,may,55,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.05039552933420308,route_c,type_1,1.0,1
54,technician,married,tertiary,no,258,no,no,unknown,5,may,310,4,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_4,0.10444130880023801,1
58,blue-collar,married,primary,no,76,yes,no,unknown,5,may,156,2,-1,0,unknown,0,pending,route_c,type_1,group_n,B07,0.09586342397277851,route_f,type_1,0.06122527500408418,1
30,blue-collar,single,secondary,no,0,yes,no,unknown,5,may,5,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.5080681734532712,1
33,admin.,single,secondary,no,352,yes,no,unknown,5,may,225,2,-1,0,unknown,0,pending,route_c,type_4,group_n,A12,1.0,route_f,type_1,0.0,1
47,admin.,married,secondary,no,368,yes,no,unknown,5,may,125,2,-1,0,unknown,0,pending,route_c,type_1,group_x,A12,0.018662245216043455,route_c,type_1,0.9051735000585559,1
50,technician,single,tertiary,no,339,yes,no,unknown,5,may,2,3,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.920568983071147,route_c,type_1,1.0,1
32,blue-collar,married,secondary,no,1331,yes,no,unknown,5,may,286,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.016098232750598303,1
40,self-employed,married,secondary,no,672,yes,no,unknown,5,may,164,2,-1,0,unknown,0,pending,route_c,type_1,group_n,A12,0.9063620380992836,route_c,type_1,0.0,1
