age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,final_outcome_flag,post_decision_status,risk_review_code,confirmed_result_code,case_resolution_type,followup_action_group,outcome_verification_score,workflow_bucket_id,service_path_code,review_priority_index,class
18,Private,262118,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,22,Germany,0,pending,route_c,type_4,group_x,A12,0.07573381051744767,route_c,type_1,0.03183956439353494,<=50K
40,Private,155972,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,55,United-States,1,closed,route_f,type_4,group_x,B07,0.9930939512373983,route_c,type_1,1.0,>50K
43,Self-emp-inc,214503,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,45,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,0.8069324769587294,>50K
34,Private,159303,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,30,United-States,0,pending,route_c,type_1,group_x,B07,0.0,route_f,type_1,0.0,<=50K
47,Self-emp-not-inc,174995,HS-grad,9,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,30,United-States,0,pending,route_c,type_1,group_n,A12,0.10776296236375882,route_c,type_1,0.0,<=50K
44,Private,26669,Assoc-voc,11,Widowed,Exec-managerial,Unmarried,White,Female,0,0,30,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.8238649832778251,<=50K
33,Private,177727,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,closed,route_f,type_4,group_x,A12,0.8463672612268319,route_c,type_4,0.825801898590134,>50K
55,Private,124771,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,1,pending,route_f,type_4,group_x,B07,0.9017246245964996,route_f,type_4,0.0,>50K
19,Private,456736,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,2907,0,30,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,<=50K
28,Private,216604,Some-college,10,Never-married,Other-service,Not-in-family,Black,Male,0,0,14,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.03311664408048871,<=50K
27,Private,221561,11th,7,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,32,United-States,0,pending,route_c,type_1,group_n,B07,0.03954382035256163,route_f,type_1,0.0,<=50K
50,Private,114564,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,20,United-States,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_1,0.8497646374200504,<=50K
22,Private,315476,11th,7,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,B07,0.058271283909641945,route_c,type_4,0.6096785595406846,<=50K
40,State-gov,67874,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1887,45,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_1,0.0,>50K
25,Private,126110,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0,closed,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.024812410201526223,<=50K
26,Local-gov,102264,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,1.0,route_c,type_4,0.0,<=50K
22,Private,537222,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,25,United-States,0,pending,route_c,type_4,group_n,A12,0.0,route_f,type_1,0.0,<=50K
42,Private,113732,Some-college,10,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,625,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.9886806300281441,<=50K
38,Self-emp-inc,93225,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_4,1.0,<=50K
55,Private,43064,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,United-States,0,pending,route_c,type_1,group_n,A12,1.0,route_f,type_1,0.0,<=50K
32,Private,136921,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0375692221024387,route_f,type_1,1.0,<=50K
22,Private,388885,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,<=50K
29,Private,142249,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,B07,0.22404768878564282,route_f,type_4,0.7458364675511733,<=50K
46,State-gov,56841,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1,closed,route_f,type_4,group_x,A12,1.0,route_c,type_4,0.9497401117209014,>50K
31,Private,156493,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,1.0,>50K
58,Self-emp-not-inc,159021,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,16,United-States,1,closed,route_f,type_4,group_n,B07,0.9898225324385798,route_f,type_4,0.8599696776984076,>50K
42,Private,190910,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0,pending,route_c,type_1,group_x,A12,0.0,route_f,type_1,0.9257023872075224,<=50K
18,Private,41879,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Male,0,0,25,United-States,0,pending,route_c,type_1,group_n,B07,1.0,route_c,type_4,0.0,<=50K
58,Local-gov,137249,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,33,United-States,0,closed,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.24263308774898446,<=50K
54,Private,236157,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1887,40,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_1,0.06665380104331696,>50K
34,Private,189759,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.047846034424656486,route_f,type_1,0.17234807656743345,<=50K
26,Private,239877,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.18492573412388147,<=50K
61,Private,21175,12th,8,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_4,0.1973401051302018,<=50K
48,Local-gov,67229,Masters,14,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,0,pending,route_c,type_4,group_x,A12,0.0,route_c,type_1,0.03494360679567454,<=50K
36,Private,236391,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1,closed,route_f,type_4,group_n,A12,0.9477756187815655,route_f,type_4,0.936893775623789,>50K
24,Private,325596,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,<=50K
40,Private,83411,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,37,United-States,0,pending,route_c,type_1,group_n,A12,0.877347535388591,route_c,type_4,0.0,<=50K
33,Self-emp-inc,154227,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1,closed,route_f,type_1,group_x,B07,0.14546985750492086,route_c,type_4,1.0,>50K
37,Private,248010,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1887,40,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_4,0.0,>50K
34,Private,198613,Masters,14,Never-married,Exec-managerial,Own-child,White,Male,4650,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,1.0,<=50K
56,Self-emp-inc,321529,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,United-States,1,closed,route_f,type_4,group_x,B07,0.7432105556549538,route_f,type_4,0.0,>50K
28,,168524,HS-grad,9,Married-civ-spouse,,Own-child,White,Female,0,0,38,United-States,1,closed,route_f,type_4,group_n,B07,1.0,route_f,type_1,0.6941900343729857,>50K
37,Private,203079,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,0,pending,route_c,type_1,group_n,A12,0.05136333208178165,route_c,type_1,0.2671798406592638,<=50K
44,Private,284652,HS-grad,9,Divorced,Sales,Unmarried,Black,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.08535448454551897,route_f,type_1,0.0,<=50K
64,,201368,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,8,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,1.0,<=50K
54,Private,59840,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States,0,closed,route_c,type_1,group_n,A12,0.9249909200040504,route_f,type_1,0.0,<=50K
23,Private,52753,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States,0,pending,route_c,type_4,group_n,A12,0.0,route_f,type_1,0.8249397651269557,<=50K
34,State-gov,513100,Bachelors,13,Married-spouse-absent,Farming-fishing,Not-in-family,Black,Male,0,0,40,,0,pending,route_c,type_1,group_n,A12,0.07584057243212729,route_f,type_1,0.0,<=50K
22,Private,199266,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,45,United-States,0,pending,route_c,type_1,group_n,B07,0.023179203141982543,route_c,type_4,1.0,<=50K
33,Private,196385,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,United-States,1,closed,route_f,type_4,group_n,B07,0.895209659110749,route_f,type_4,1.0,>50K
39,Private,163205,Bachelors,13,Separated,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,1,closed,route_f,type_4,group_x,B07,0.8356917961750143,route_f,type_4,0.0,>50K
47,Private,411047,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,37,United-States,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,0.07408049028172146,<=50K
79,,48574,7th-8th,4,Widowed,,Not-in-family,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.08154987122077693,<=50K
26,Private,209440,HS-grad,9,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,55,United-States,0,pending,route_c,type_1,group_n,A12,0.030272811496329603,route_c,type_4,1.0,<=50K
31,Private,56964,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,<=50K
44,Private,299197,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,0.0,<=50K
42,Self-emp-inc,240628,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,1,pending,route_f,type_4,group_x,B07,0.7821882322259608,route_f,type_4,1.0,>50K
19,Private,355313,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,0,closed,route_c,type_1,group_x,A12,0.02182858382356472,route_c,type_1,0.3141418049726785,<=50K
27,Private,132267,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,1,closed,route_f,type_4,group_x,B07,0.8732561528568981,route_f,type_1,0.9245544357044909,>50K
51,Local-gov,174861,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,1,closed,route_f,type_4,group_x,B07,0.9897784104035654,route_f,type_4,1.0,>50K
28,Self-emp-inc,142443,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0,pending,route_c,type_1,group_n,B07,0.08455882601542102,route_c,type_4,0.9608213879803964,<=50K
57,Private,26716,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,0,pending,route_c,type_1,group_x,A12,0.12376803610044008,route_f,type_1,0.2805085906524454,<=50K
45,Local-gov,185588,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.16238378139174728,route_c,type_4,0.09425643514585803,<=50K
50,Private,175029,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0,closed,route_c,type_4,group_n,B07,0.9665176136874096,route_f,type_4,0.005353319844746379,>50K
34,Self-emp-inc,34848,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,54,United-States,0,pending,route_c,type_4,group_n,A12,0.04962490992813103,route_f,type_4,0.6009742863175109,<=50K
45,Private,411273,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.05561517184028959,route_f,type_4,0.0,<=50K
73,Local-gov,143437,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,0,pending,route_c,type_1,group_n,A12,0.23407931593549178,route_c,type_1,0.043392936056107625,<=50K
34,Private,357145,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,United-States,1,closed,route_f,type_1,group_x,B07,0.8744899458678002,route_f,type_1,0.0,>50K
31,Private,236861,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,1,closed,route_f,type_4,group_x,B07,0.22043227548183073,route_f,type_4,0.8750199955598341,>50K
19,Private,53355,11th,7,Never-married,Sales,Not-in-family,White,Male,0,0,12,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,0.0,<=50K
25,Private,29106,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,50,United-States,0,pending,route_c,type_1,group_x,A12,0.9612242026830408,route_c,type_1,0.9037383679363914,<=50K
38,Federal-gov,213274,Assoc-voc,11,Divorced,Craft-repair,Unmarried,White,Female,6497,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.9462944001420911,<=50K
39,Private,22463,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.057492249314738286,route_c,type_1,0.0,<=50K
23,Private,180497,Bachelors,13,Never-married,Tech-support,Own-child,Black,Female,0,0,32,United-States,0,pending,route_c,type_1,group_n,A12,0.13893271385470718,route_c,type_1,0.0,<=50K
49,Private,37306,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,1.0,<=50K
33,Federal-gov,137814,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,32,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,1.0,<=50K
21,Private,447488,5th-6th,3,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,38,Mexico,0,pending,route_c,type_1,group_n,A12,0.0655792542315827,route_c,type_4,0.0,<=50K
31,Private,220915,Assoc-voc,11,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.05293166282906189,route_f,type_4,0.9244689745971354,<=50K
23,Private,42251,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_1,0.7479533140819574,<=50K
34,Private,162312,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,0,pending,route_c,type_4,group_n,A12,0.23867942370437942,route_f,type_1,0.30830649252152126,<=50K
25,Private,77698,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,0,pending,route_c,type_4,group_n,A12,0.04235384525339241,route_f,type_4,0.21739005846408907,<=50K
39,Private,282951,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.0,<=50K
52,Self-emp-inc,311259,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1,closed,route_f,type_4,group_x,A12,0.0,route_f,type_1,0.7359972306841385,>50K
63,Local-gov,65479,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,7688,0,40,United-States,1,closed,route_f,type_4,group_x,A12,1.0,route_f,type_4,0.0,>50K
41,Private,277256,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,1.0,route_c,type_1,0.0,<=50K
46,Private,312088,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,38,United-States,1,closed,route_f,type_4,group_x,B07,0.9668038618678114,route_f,type_4,1.0,>50K
53,Local-gov,169719,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,B07,0.2334208792146738,route_f,type_1,0.1360513194941556,<=50K
25,,270276,9th,5,Separated,,Not-in-family,White,Female,1055,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.18277288376118941,route_c,type_1,0.19416704108297353,<=50K
77,,172744,Some-college,10,Married-civ-spouse,,Husband,White,Male,0,0,35,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_4,0.14174921210837357,<=50K
18,Private,96869,12th,8,Never-married,Priv-house-serv,Own-child,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_n,A12,0.024963440923200488,route_c,type_4,0.0,<=50K
38,Private,237943,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,0,pending,route_c,type_4,group_n,A12,0.05569627506296676,route_c,type_1,1.0,<=50K
55,Private,119751,Masters,14,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,50,Thailand,0,pending,route_c,type_1,group_n,A12,0.0,route_c,type_1,0.0,<=50K
34,Private,236861,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,1,closed,route_f,type_4,group_x,B07,1.0,route_f,type_1,1.0,>50K
80,Self-emp-not-inc,201092,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,30,United-States,0,pending,route_c,type_4,group_x,A12,0.0,route_c,type_4,0.4415262250141433,<=50K
34,Private,147215,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female,0,0,60,United-States,0,pending,route_c,type_1,group_n,A12,0.0,route_f,type_1,0.0,<=50K
52,Private,152373,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,5013,0,40,United-States,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_4,0.0,<=50K
42,Private,227968,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,28,Haiti,0,pending,route_c,type_4,group_x,A12,0.04261093993407891,route_c,type_4,0.0017578303093236426,<=50K
26,Private,362617,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,1,pending,route_c,type_1,group_n,A12,0.0,route_c,type_4,0.26135527889302684,<=50K
31,Private,103435,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,0,pending,route_c,type_1,group_x,A12,0.0,route_f,type_1,0.0,<=50K
25,Local-gov,281412,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,0,pending,route_c,type_4,group_n,A12,0.0,route_c,type_1,0.0,<=50K
55,Self-emp-not-inc,105239,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2057,60,United-States,0,pending,route_c,type_1,group_n,B07,0.0,route_c,type_4,0.8162433811183456,<=50K
19,Private,230165,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,12,United-States,0,pending,route_c,type_1,group_x,A12,0.10108022379973354,route_c,type_4,0.0,<=50K
62,Self-emp-not-inc,177493,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,32,United-States,0,pending,route_c,type_1,group_n,A12,0.8608499980796769,route_f,type_1,0.07210342968235647,<=50K
22,Federal-gov,104443,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,0,pending,route_c,type_1,group_x,A12,0.0,route_c,type_1,1.0,<=50K
